,stop_id,stop_name
3976,4544,"Balgere,PANATHURU POST,BESIDE OPEN AREA"
3977,3627,"Jalige,IN FRONT OF SRI RAMA TEMPLE"
3978,1519,"Bandi Reddy Circle,SRIRAMPURA,BESIDE MUNESHWARA SWAMY TEMPLE"
3979,4356,"Kaggalahalli ,KAGALAHALLI,IN FRONT OF SHANIMHATHMA TEMPLE"
3980,4567,"Attibele,ANEKAL TALUKU,IN FRONT OF SRI RAGHAVA SAGARA HOTEL"
3981,3581,"Nagadasanahalli,NAGADASANA HALLI,IN FRONT OF GOVT. SCHOOL"
3982,3998,"Anneshwara,BESIDE RESIDENTIAL AREA"
3983,3923,"Kaveri Nagar,BESIDE KAVYA BAKERY AND SWEETS"
3984,2586,"Ambedkar College Circle,80FEET OUTER RING ROAD,BESIDE AMBEDKAR COLLEGE"
3985,14,"Chamarajapet,CHAMARAJA PETE,BESIDE VENKUS & CO. PETROL BUNK"
3986,2279,"Indo American Hybrid Form,OMKAR LAYOUT,OPPOSITE OF CHINMAYI COMPLEX"
3987,5068,Ganapathi Halli
3988,2587,"NGEF Layout Nagarabhavi,NGEF LAYOUT,OPPOSITE OF TEJASWINI PHARMA"
3989,3723,"Tennis Court,VIRUPAKSHAPURA,BESIDE TENNIS CAMPUS"
3990,3269,"Ganesha Circle,BESIDE GANESHA TEMPLE"
3991,2346,"Gonipura,GONIPURA,BESIDE GOVERNMENT SCHOOL"
3992,843,Kathalipalya
3993,2618,"D Group Employees Layout,Annapoorneshwari Nagara,Over Head Tank"
3994,4549,"Kamnahalli,OPPOSITE OF MINI WATER TANKS"
3995,954,"Ramamurthinagar Police Station,RAMAMURTHI NAGARA,IN FRONT OF POLICE STATION"
3996,3352,"Kuvempu Nagara 2nd Stage,KUVEMPU NAGARA 2ND STAGE,BESIDE SUGUNA CHICKEN CENTER"
3997,4297,Chennanahalli
3998,918,Yelahanaka NES Office
3999,1223,"New Horizon College,DEVARA BISANAHALLI, KADABEESANAHALLI,BESIDE SALAPURIA TOUCH STONE"
4000,3571,"CRPF,BESIDE C.R.P.F."
4001,5115,UMMALU
4002,2721,"Tunganagara Cross,THUNGA NAGARA CROSS,BESIDE VANADURGI PAN STALL"
4003,802,Weavers Colony Nelamangala
4004,832,"Kammana Halli,KAMMANAHALLI,IN FRONT OF ST CHARLES HIGH SCHOOL"
4005,2263,"HGollahalli,H. GOLLAHALLI,IN FRONT OF GOVT. MIDDLE SCHOOL"
4006,4751,Shikaripalya Cross
4007,1040,"CIL,JC NAGARA,OPPOSITE OF DOORADARSHANA KENDRA MAIN GATE"
4008,20,"Ananda Rao Circle,IN FRONT OF DIRECTOR OF MEDICAL EDUCATION"
4009,1273,"Sollepura,Sollepura"
4010,1013,"Billakempana Halli,BILLA KEMPANAHALLI,OPPOSITE OF RAILWAY GATE"
4011,2354,"Gollarapalya,GOLLARAPALYA,IN FRONT OF GOVERNMENT PRIMARY SCHOOL"
4012,3873,Russel Market
4013,1063,Bhattarahalli
4014,4975,Mahanthalingapura
4015,1564,Thimmenahalli
4016,2382,"Gerupalya,GERUPALYA,OPPOSITE OF LAKSHMAN PROVISION STORE"
4017,291,Hulimavu Gate
4018,1027,Chocolate
4019,3133,"Mallara Banavadi Cross,MALLARABANAWADI,IN FRONT OF VEERABHADRA SWAMY WEIGHERS"
4020,2206,"Subbarayappana Palya Cross,GERUPALYA,IN FRONT OF FAURECIA PRIVATE LIMITED"
4021,886,"Bileshivale,BILESHIVALE,BESIDE CANARA BANK ATM"
4022,4062,K R Puram
4023,2300,"Kadumane Hotel,KADUMANE,OPPOSITE OF SAROVARA BAR & RESTAURANT"
4024,1165,HBR Layout
4025,2133,"Kengeri RWB Gate,KENGERI,IN FRONT OF KSRTC REGIONAL WORK SHOP, KENGERI"
4026,2393,"Chandrappa Circle,IN FRONT OF WATER OVER HEAD TANK"
4027,2336,"Avaragere Cross,BIDADI,IN FRONT OF S.L.N.PUBLIC SCHOOL"
4028,227,"Monotype,BANASHANKARI, 2ND STAGE,OPPOSITE OF THALAM AL-TIUS"
4029,811,TCI Tumkur Road
4030,4081,"SRS kalyana Mantapa,O.M.B.R.LAYOUT,OPPOSITE OF S.R.R.KALYANA MANTAPA"
4031,4575,"Katta Nallur Gate,KATTANALLURU CROSS,IN FRONT OF SAI PHOTO STUDIO"
4032,4949,Arakere Gate
4033,4254,"Devanagundi,DEVANAGONDI,OPPOSITE OF ASHWATHA KATTE"
4034,1440,"Chandra School,CHANDRA LAYOUT,BESIDE PARK"
4035,244,Koramangala
4036,59,"Jayanagara Pump House,JAYANAGARA 9TH BLOCK,BESIDE SAINT MARY ENTERPRISES"
4037,736,"Adugodi,ABHIMAN STUDIO,IN FRONT OF ABHIMAN STUDIO"
4038,1267,LAXMISAGARA
4039,4732,Bettahalasuru cross
4040,426,"Mahesh Medicals,CHIKKALASANDRA,IN FRONT OF MAHESH PHARMA MEDICALS"
4041,813,Anchepalya Nelamangla Road
4042,1213,Nayanappa Shettipalya
4043,1183,Sajjan Rao Circle
4044,4545,Varthuru Police Station
4045,5143,"Mugabala,MUGABALA,IN FRONT OF CHANDANAS BEKARY"
4046,1974,"Old Gabadi,GABBADI,BESIDE OPEN AREA"
4047,2648,"Devamachohalli,DEVAMACHANAHALLI,OPPOSITE OF ANJANEYA TEMPLE"
4048,304,Vijaya Bank Banneragatta Circle
4049,3893,"Clarence School,FRAZER TOWN,OPPOSITE OF CLARANCE SCHOOL"
4050,494,"BEML Layout 5th Stage,B.E.M.L. GATE LAYOUT,BESIDE PAVAN ELECTRICALS & HARDWARE SHOP"
4051,3254,"RAILWAY GOLLAHALLI ARCH,RAILWAY GOLLAHALLI,IN FRONT OF POLICE STATION"
4052,1200,Roopena Agrahar
4053,5269,"Sumana Halli,SUMANAHALLI,OPPOSITE OF SUMANAHALLI DEPOT 31"
4054,678,Tollgate
4055,2837,"LAKSHMI TEMPLE,SONDEKOPPA,BESIDE HOTEL SRI VINAYAKA"
4056,4568,"Jigala cross,ATTIBELE,OPPOSITE OF MAYURA BAKERY & SWEETS"
4057,1302,"Chandapura,CHANDAPURA,ANEKAL TALUKU,IN FRONT OF S.K. MEDICALS & GENERAL STORES"
4058,947,"BEML Gate,HAL 3RD STAGE,OPPOSITE OF BEML FINE ARTS CLUB"
4059,4995,Kuppasiddana Doddi
4060,2963,"Kudhurgere Madhanayakanahalli,KUDREGERE,BESIDE GOVERNMENT PRIMARY SCHOOL"
4061,4354,"Kattugollahalli Gate,KATTUGOLLAHALLI,BESIDE ANJANEYA TEMPLE"
4062,770,"Cocks Town,COX TOWN,IN FRONT OF GOVT PRIMARY SCHOOL"
4063,2024,"Vajragiri Estate,ANJANAPURA,OPPOSITE OF VAJRAGIRI NURSERY"
4064,2582,"Bridge Nagarabavi,SHAKTHI GARDEN, KALYANA NAGARA,IN FRONT OF MAHALAKSHMI DENTAL CLINIC"
4065,4655,"Haralur Cross,OPPOSITE OF BIG BAZAR"
4066,3818,"Manchappanahalli,MANCHAPANAHALLI,BESIDE ANJANEYA TEMPLE"
4067,1810,"Indo American Hybrid Form,OMKAR LAYOUT,IN FRONT OF CHINMAYI COMPLEX"
4068,4266,"Thindlu,BESIDE VINAYAKA TEMPLE"
4069,2776,"Gayathri Nagara Cross,SONDEKOPPA,BESIDE KARE KODI"
4070,2583,"Kalyananagara,Moodalapalya,New Baldwin Public School"
4071,4169,"Garudachar Palya,HOODI,OPPOSITE OF XYLEM AIR BUS"
4072,1734,"John Fowler,KORAMANAGALA,OPPOSITE OF KSRP QUARTERS"
4073,1206,"Nimhans Hospital,IN FRONT OF KIDWAI HOSPITAL"
4074,1055,BMTC Depot-6
4075,2110,"Jn of Gollahallii Road,KODIPALYA,BESIDE OPEN AREA"
4076,161,Vasantha Nagara
4077,4326,"Mallesh Palya New Bus Stand,VIGNANA NAGARA,OPPOSITE OF MAIN BUS STAND"
4078,1927,"Nagegowdana Palya,NAGEGOWDANA PALYA,IN FRONT OF DOOR NO-62"
4079,4008,Bidaluru
4080,2948,"Mallasandra Bagalagunte,MALLASANDRA,BESIDE PRIMARY HEALTH CENTER"
4081,1707,"Goripalya Cross,HALEGUDDADAHALLI,IN FRONT OF EIDGA GROUND"
4082,2497,"Seegehalli,SEEGEHALLI,NEAR MILK DAIRY"
4083,3625,"Aradeshanahalli,OPPOSITE OF MALIGESWARA AGENCY"
4084,1315,Silk Form
4085,1852,Kaggalipura
4086,3526,Hunasamaranahalli
4087,2631,Jn of Magadi Road
4088,1960,"Kolliganahalli,KOLIGANAHALLI,IN FRONT OF AGRICULTURAL CO-OPERATIVE SOCIETY LTD."
4089,3608,"Avalahalli Doddaballapura Road,IN FRONT OF INDIAN OIL PETROL BANK"
4090,1633,"CBI Office,GANGANAGARA,BESIDE RITI JEWELLERY"
4091,4293,Kurudu Sonnenahalli
4092,1703,St Patric Church 
4093,4047,"Subbaianapalya,SUBBAIAHAN PALYA,IN FRONT OF AYYAPPA STORES"
4094,3520,"Chikkanahalli,IN FRONT OF BYRAVESHWARA TEMPLE"
4095,4402,"Junction Of Malur Road,SANTE GATE,IN FRONT OF RAMA WEIGH BRIDGE"
4096,4866,"HSR Appartment,HSR LAYOUT,IN FRONT OF FEMHILL GARDENS APARTMENT"
4097,2043,"Lal Bahadur Shastri Nagara Anjanapura,Anjanapura,Capital Resort"
4098,3696,SEETHA KEMPANAHALLI CROSS
4099,5146,Banamakana Halli Gate
4100,2212,"Kethohalli ,KETHOHALLI,NEAR GOVERNMENT FAIR PRICE DEPPOT"
4101,708,"Aralimara Sunkadakatte,SUNKADA KATTE,IN FRONT OF RAJ JEWELLERS & BANKERS"
4102,1518,"Gayathrinagara,GAYTHRI NAGARA,OPPOSITE OF NANJUNDESHWARA ENTERPRISES"
4103,4946,"Devarachikkanahalli,KODICHIKKANAHALLI,BESIDE ARALIKATTE, GOVERNMENT PRIMARY SCHOOL"
4104,440,"Wilson Garden 10th Cross,WILSON GARDEN,IN FRONT OF G.S.POER SYSTEM"
4105,1513,"GKW,RAJAJINAGARA 2ND BLOCK,BESIDE VIVEKANANDA COLLEGE"
4106,3735,"Kattigenahalli,KOTTIGENAHALLI,BESIDE RAGHAVENDRA DARSHINI"
4107,2900,"Dwarka Nagar Chikkabanavara,DWARAKANAGARA,BESIDE OPEN AREA"
4108,222,Canara Bank
4109,2304,"Sheshagiri Halli Mysore Road,SHESHAGIRIHALLI,IN FRONT OF MUTHURAYA SWAMY TEMPLE"
4110,4224,"Bhaktharahalli Gate,BHAKTHARAHALLI,IN FRONT OF RESIDENTIAL AREA"
4111,3244,"Bittasandra,BITTASANDRA,BESIDE OPEN AREA"
4112,1881,Girigowdana Doddi Cross
4113,4679,"Ramana Devasthana,SARJAPURA,IN FRONT OF SRI KODANDA RAMA TEMPLE"
4114,3963,"Mother Milk Dairy Cross,UGANAVADI,IN FRONT OF SOUMYA WINES"
4115,4684,Thindlu Cross
4116,2663,"Magadi,MAGADI,OPPOSITE OF TATA PRERANA MOTORS"
4117,3469,"Bidrahalli,BIDRAHALLI,IN FRONT OF SOCIETY"
4118,986,"Avalahalli BDA Park,AVALAHALLI BDA,BESIDE BESCOM"
4119,2792,"Kempadyapana Halli,KENDAPPANAHALLI,BESIDE RESIDENTIAL AREA"
4120,2498,"Chikka Kuntanahalli,IN FRONT OF MILK DAIRY"
4121,186,"TVS Cross ,PEENYA INDUSTRIAL AREA,IN FRONT OF MALLIPORE LIMITED"
4122,984,Cottonpet Hospital
4123,4243,"Makanahalli,MAKANAHALLI,OPPOSITE OF ASWANTI MEDICALS"
4124,245,Jakkasandra
4125,3777,"Jyotipura,JYOTHI PURA,OPPOSITE OF ANJANEYA TEMPLE"
4126,5227,"Nethravathi,BEST COLONY,BESIDE A.K.TRADERS"
4127,1443,"Unani Hospital,BASAVESHWARANAGARA,IN FRONT OF KARNATAKA STATE DRUGS LOGISTICS & WEAR HOUSE"
4128,4589,"Muthsandra,OPPOSITE OF VINAYAKA TEMPLE"
4129,241,"Jn of 80 and 100 Feet Road,SONY"
4130,639,"Nanjappa Circle,VIDYARANYAPURA,BESIDE J.K.MART"
4131,1196,Singasandra
4132,2259,Mallathalli Cross
4133,1671,"Thomas Cafe,BHARATHI NAGARA,BESIDE PETROL BUNK"
4134,970,"Indian Express,BESIDE INDIAN EXPRESS BUILDING"
4135,563,"Konanakunte,KONANAKUNTE,IN FRONT OF ABNAR PROVISION STORES"
4136,2232,"PVP Shool,JNANAGANGA NAGARA,OPPOSITE OF P.V.P.SCHOOL"
4137,2615,"Aladamara Papareddy palya,NAGARABHAVI 2ND STAGE,BESIDE ALADAMARA"
4138,6,"Madavan Park,JAYANAGARA 3RD BLOCK,OPPOSITE OF ORIENTAL INSUARENCE"
4139,521,Kengeri TTMC
4140,5254,Agrahara Dasarahalli
4141,80,"Subramanyapura Co-operative Society,SUBRAMANYA PURA,BESIDE K.E.B."
4142,2754,"Kudu Siddanapalya,IN FRONT OF GOVERNMENT PRIMARY SCHOOL"
4143,1651,"YMCA Nandi Durga Road,BENSON TOWN,BESIDE ANJANEYA TEMPLE"
4144,2107,"Lakshmi Devastana,GATTIGERE PALYA,IN FRONT OF LAKSHMI TEMPLE"
4145,331,"Deepanjalinagara Depot-16,DEEPANJALI NAGARA,OPPOSITE OF DEPOT 16"
4146,3790,Boodigere Cross
4147,3266,Malleshwaram Railway Gate
4148,4573,"Garments,SARJAPURA,IN FRONT OF SILVER CREST CLOTHING PVT.LTD."
4149,2084,"Gowrenahalli,Opp to petty shop"
4150,337,"Krishnarajendra Market,KR MARKET,OPPOSITE TO CHANDRA BHAVAN HOTEL"
4151,2878,"Jyothinagar,JYOTHI NAGARA,BESIDE RESIDENTIAL AREA"
4152,4053,"Ayyappa Bakery,O.M.B.R.LAYOUT,OPPOSITE OF AYYAPPA BAKERY"
4153,1792,Jaraganahalli Cross
4154,3756,"Manchappanahalli,MANCHAPANAHALLI,BESIDE OPEN AREA"
4155,4886,"St John Hospital,HOSUR ROAD"
4156,3142,"Adakamaranahalli,ADAKAMARANAHALLI,BESIDE FRIENDS MOBILES"
4157,4076,"Yaranapalya,RAMAMURTHI NAGARA,IN FRONT OF GURUDEV MEDICAL CENTER"
4158,1990,KANCHUGARANAHALLI
4159,1284,"Haragadde,Open area"
4160,5286,"Manipal Hospital,KONENA AGRAHARA"
4161,2978,"Shivakote,SHIVAKOTE,BESIDE PRIMARY SCHOOL"
4162,3320,"Dodda Byaladakere,DODDABYALA KERE,BESIDE ANJANEYA TEMPLE"
4163,5215,"BTM Layout Lake,BTM Layout,Masjid"
4164,1880,"Rayara Doddi,RAYARA DODDI,BESIDE OPEN AREA"
4165,4642,"Parangipalya,HSR LAYOUT 2ND SECTOR,IN FRONT OF KROMTEK SYSTEMS, & L.J.IYENGAR BAKERY"
4166,5031,"Gollhalli,Open Area"
4167,1306,"Kempegowda Swimming Pool,BHAVANI NAGARA,IN FRONT OF KEMPEGOWDA SWIMMING POOL"
4168,3374,"Betta Halli Layout,DODDA BETTAHALLI LAYOUT,BESIDE AKSHAYA HAIR STYLE"
4169,2538,"Bande,MALLATHAHALLI,OPPOSITE OF PADMAVATHI STORE"
4170,4440,"Jyothipura Gate,JYOTHI PURA,OPPOSITE OF ANJANEYA TEMPLE"
4171,1859,"Vajramuneshwara Gate,TALAGUTA PURA,OPPOSITE OF ANJANEYA TEMPLE"
4172,1064,SJES College
4173,1307,"Gavigangadeshwara Temple,KEMPEGOWDA NAGARA,IN FRONT OF VASAVI MENS WEAR"
4174,4892,"Hale Chandapura,ATTIBELE HOBLI,ANEKAL TALUKU,IN FRONT OF SHAND PIPE INDUSTRY PVT.LTD."
4175,598,MG Road Anil Kumble Circle
4176,3284,"Shanthinagara,SHANTHI NAGARA,BESIDE PETTY SHOP"
4177,3745,"Singahalli,SINGAHALLI,BESIDE PITTY SHOP"
4178,2774,"Lakkenahalli,LAKKENAHALLI,BESIDE PETTY SHOP"
4179,2345,"Seegehalli Cross,BESIDE OPEN AREA(HUNASEMARA)"
4180,5173,"Madanayakanahalli,MADUNAYAKANAHALLI,BESIDE BUILDING"
4181,4222,"Naduvatti,NADAVATHI,IN FRONT OF GOVT.VETERINARY HOSPITAL"
4182,1781,Bank colony Banashankri 1st stage
4183,130,Ramgundanhalli
4184,3176,"Kallaghatta,KALALASANDRA,IN FRONT OF MILK DAIRY"
4185,4088,"Koraluru,KORALURU,IN FRONT OF CONVENTION HALL"
4186,624,"JC Nagara,JC NAGARA,BESIDE DARGHA"
4187,430,"Koramangala Water Tank,KORAMANGALA,OPPOSITE OF AGARWAL EYE HOSPITAL & STATE BANK OF INDIA"
4188,1660,"Krishnarajendra Market,KR MARKET,OPPOSITE TO JAMMA MASJID"
4189,2195,"Lakshmi Devastana Nelamangala,NELAMANGALA,BESIDE OPEN AREA"
4190,2258,"Nrupathunga Nagar,NRUPATHUNGA NAGARA,IN FRONT OF CHANDANA HOSPITAL"
4191,2135,"Jn of Kommaghatta Road,KENGERI UPANAGARA,IN FRONT OF MAHADESHWARA MEDICALS"
4192,435,"Jyothi nivas College,KORAMANGALA,OPPOSITE OF BHARAT PETROL BUNK"
4193,4269,D Hosahalli Cross
4194,620,"Tippasandra,HAL 2ND STAGE,OPPOSITE OF COLUMBIA ASIA"
4195,2850,"Ravuthanahalli,RAVUTHANAHALLI,BESIDE SRI BASAVESHWARA TEMPLE"
4196,3927,"Horamavu Agara,HORAMAVU AGARA,BESIDE MANJUNATHA GENERAL STORES"
4197,436,Audugudi Police Station
4198,1157,"BEL Circle,BHARAT ELECTRONICS LIMITED,IN FRONT OF BHARAT ELECTRONICS LIMITED COMPOUND"
4199,4098,"Sun Shine School,KALKERE,OPPOSITE OF SUNSHINE SCHOOL"
4200,3595,"Jinke Bachahalli,IN FRONT OF GOVERNMENT MILK DAIRY"
4201,3948,"JD Garden,SADAHALLI,IN FRONT OF JADE GARDEN"
4202,3561,"Ramagere School Tharahunase,IN FRONT OF HANUMAN HOTEL"
4203,5226,"Sambhram College MS Palya,M.S.PALYA,BESIDE NANDINI MILK PARLOUR"
4204,2061,Kulume Palya
4205,2340,"Vajara Halli Colony,VAJARAHALLI,OPPOSITE OF PUMP HOUSE"
4206,3119,"Motaganahalli,MOTAGANAHALLI,OPPOSITE OF DAKSHAYINI ENTERPRISES"
4207,4814,"GOPASANDRA,SARJAPURAA-HUBLI,BESIDE SRI DODDAMMA DEVI TEMPLE"
4208,4766,"Hulimangala,HULIMANGALA POST & JIGANI HUBLI,BESIDE OPEN AREA & FIELD"
4209,3765,"Lakkondahalli Cross,BESIDE POULTRY FARM"
4210,4884,"Veerasandra Gate,ELECTRONIC CITY POST,OPPOSITE OF SHANKARA INFRASTRUCTURE MATERIAL PVT.LTD"
4211,4451,"Kannamangala Gate,KANNAMANGALA,IN FRONT OF HORTICULTURE OFFICE"
4212,3464,"Kannuru,KANNUR,BESIDE RAGHAVENDRA HOTEL"
4213,3132,"Shanthinagara,SHANTHINAGARA,OPPOSITE OF NANDINI HOTEL"
4214,2334,"Lakshmisagar Gate,LAKSHMISAGARA,OPPOSITE OF MARUTHI CEMENT BLOCK INDUSTRIES"
4215,2617,Srigandha kaval
4216,3115,"Marikuppe,MAARIGUPPE,IN FRONT OF POST OFFICE"
4217,3807,"Colony Bagaluru,BAGALURU,BESIDE OPEN AREA"
4218,3879,"Bettahalasuru cross,BETTA ULSOOR,OPPOSITE OF WATER TANK"
4219,5022,Mudalayyanadoddi
4220,424,"RAGI MACHINE,KONANA KUNTE CROSS,OPPOSITE OF SHASHANK CONDIMENTS"
4221,4690,"Panditana Agrahara Gate,SARJAPURA HOBLI,BESIDE OPEN AREA"
4222,1442,Jayanagara 9th East 
4223,2015,"Nallakkanadoddi,NALAKKAN DODDI,IN FRONT OF GOVERNMENT PRIMARY SCHOOL"
4224,3476,Oasis School
4225,3396,"Kammagondanahalli Temple,KAMMAGONDANAHALLI,BESIDE RAMA TEMPLE"
4226,4207,"Ganagaluru Gate,OPPOSITE OF RESIDENTIAL AREA"
4227,3902,Byrathi Bande
4228,3202,Uddi Chikkanahalli Gate
4229,3075,"Mathahalli Cross,MATTHAHALLI,IN FRONT OF LAKSHMI BAKERY"
4230,2923,"Thotada Guddadahalli,THOTADAGURADAHALLI,BESIDE HOTEL MAHALAKSHMI"
4231,4132,"Bisanahalli,BISANAHALLI,IN FRONT OF GOVT.SCHOOL,ANGANAVADI"
4232,3292,"Gokula,MATHIKERE,OPPOSITE OF VENKATESHWARA SWAMY TEMPLE"
4233,2222,"Peddanapalya School,TAVAREKERE,OPPOSITE OF GOVERNMENT SCHOOL"
4234,921,Aerodrum Devanahalli Road
4235,1764,"New Horizon School,INDIRA NAGARA,BESIDE CLARKS 15TH & LIME LIFE"
4236,760,"Bank Colony,BANASHANKARI 1ST STAGE, SRINIVASANAGARA,IN FRONT OF SULABH SHOWCHALAYA"
4237,5270,Lourdhubhai Kalyana Mantapa
4238,702,"Peenya 2nd stage,PEENYA 2ND STAGE,IN FRONT OF JYOTHI ELECTRICALS"
4239,1301,"Singhena agrahara,ANEKAL TALUK,OPPOSITE OF MILK DAIRY"
4240,2249,"Nagarabhavi Village,NAGARABHAVI VILLAGE,OPPOSITE OF BAKE LAND BAKERY"
4241,2119,"BMTC Depot-12 Gate Kengeri,KENGERI,IN FRONT OF IMAC INDIA BODY BUILD LTD"
4242,1178,"Karthik Nagara,MARATHAHALLI,IN FRONT OF A.P.RESIDENCY, GUEST HOUSE"
4243,4730,Koppa
4244,5193,"Sahakara Nagar Cauvery School,SAHAKARA NAGARA,BESIDE HOPCOMS"
4245,1654,"Periyar Nagara Circle,BILAL NAGARA,IN FRONT OF KBS FAIR PRICE"
4246,4546,"Mullur,MULLURU, BALAGERE-EAST TALUK,OPPOSITE OF ASHWATHA KATTE"
4247,592,"Rani Saraladevi School,JAYANAGARA 1ST BLOCK,BESIDE SATYASAI TOURS & TRAVELS"
4248,3442,"Patelappa Layout,NAGASHETTYHALLI,BESIDE VVM STORE"
4249,2326,"KHB Colony ,BIDADI,IN FRONT OF SIMRAN PUBLIC SCHOOL"
4250,5128,Kallahalli
4251,4256,"Devanagundi Cross,DEVANAGONDI,OPPOSITE OF SANITY SHELTERS"
4252,2343,"Thippuru,OPPOSITE OF PRIMARY SCHOOL"
4253,825,Govardhan Talkies
4254,3748,"Colony Bagaluru,BAGALURU,BESIDE LAKSHMIVENKATAESHWARA MEDICALS"
4255,2350,"Devagere Cross,DEVAGERE CROSS,IN FRONT OF THARUN IYENGAR BAKERY"
4256,1028,Hosur Bande
4257,1437,"Magadi Road 1st Cross,IN FRONT OF LEPROSI HOSPITAL"
4258,2534,"Mallata Halli,MALLATHAHALLI,BESIDE RESIDENTIAL AREA"
4259,2681,Hoduvagera Gate
4260,4951,Arekere BTS Layout
4261,3951,"Hegganahalli Sadahalli,HEGGANAHALLI,OPPOSITE OF GOVT. SCHOOL"
4262,549,"Bellandur gate,BELLANDUR,IN FRONT OF OM SAI COMPLEX"
4263,565,Glass Factory
4264,42,"Mysore Bank,VASANTHA NAGARA,BESIDE ALL INDIA COUNCIL FOR TECHNICAL"
4265,1763,"BTM Layout Bus Stop,BTM LAYOUT 2ND STAGE,IN FRONT OF KUVEMPUNAGRA BUS STAND"
4266,3523,Pillekamma Nagara
4267,338,Town Hall
4268,1736,"Mekhri Circle,Mekri Circle"
4269,3775,"Andrahalli,ITTHARAHALLI,OPPOSITE OF AKKANDESHWARI TEMPLE"
4270,1957,Hosur
4271,2431,"Magadi,MAGADI,BESIDE K.S.R.T.C.BUS STAND"
4272,2406,"Suliwara Cross,IN FRONT OF I.S.R.O. CENTER"
4273,2055,"Sowdamini Kalyana Mantapa,BANK COLONY,IN FRONT OF B.B.M.P. OFFICE"
4274,2032,"Narayana Nagara,NARAYANA NAGARA,IN FRONT OF B.D.A.PARK"
4275,285,Anepalya
4276,4314,Kittaganur Cross
4277,1741,"NRColony,N.R.COLONY,BESIDE N.R.COLONY LIBRARY"
4278,1466,"Navarang Talkies,RAJAJINAGARA,BESIDE SHIKAR BAR"
4279,3174,"Subramanya Nagara,OPPOSITE OF PETTY SHOP"
4280,4135,"80 Feet Road Babasab Palya,SUBBAIAHAN PALYA KALYANA NAGARA,IN FRONT OF EAST POINT COLLEGE"
4281,3624,"Linganahalli,IN FRONT OF RESIDENTIAL AREA"
4282,2034,Vaddarapalya Cross
4283,2163,"New Byrohalli,HOSA BYROHALLI,OPPOSITE OF GANGAMMA TEMPLE"
4284,1096,Padmanabhanagara Circle
4285,289,Gurappana palya
4286,3671,"Chikkana Hosahalli,IN FRONT OF ALADAMARA"
4287,4681,"Baguru,BAGURU,IN FRONT OF SMALL WATER TANK & HOUSES"
4288,1038,"Jayanagara 38th Cross,JAYANAGARA 5TH BLOCK,OPPOSITE OF NEW AGE STYLES"
4289,3412,"Kempegowda Garden,ABBIGERE,BESIDE SRI  MAHALAKSHMI TEMPLE"
4290,3675,"Haniyur Cross,HANIYURU,BESIDE OPEN AREA"
4291,5175,"Jalli Machine,CHOWDESHWARI NAGARA,BESIDE S.L.R.IYENGARS BAKERY & SWEETS"
4292,2922,Sheshadri Nagara
4293,2780,"Lakshmipura,LAKSHMI PURA,IN FRONT OF MARAMMA TEMPLE"
4294,2519,"Bannikuppe,BANNIKUPPE,IN FRONT OF BASAVANNA TEMPLE"
4295,3367,Laggere Bridge
4296,3189,"Guttepalya,GUTTEPALYA,BESIDE OPEN AREA"
4297,2039,"J Srinivasa Reddy Layout,SRINIVAS REDDY LAYOUT,IN FRONT OF BANYAN APARTMENT"
4298,1256,"Anjaneya Temple,Anekal,Temple"
4299,3673,"Sonnenahalli Hospital,SONNENAHALLI,BESIDE GOVT. HOSPITAL"
4300,586,Nayandahalli Quaters
4301,2818,"Thigalarapalya Church,BESIDE PROVISION STORE"
4302,1216,"PES College,BANASHANKARI 3RD STAGE DWARAKA NAGARA,BESIDE PAVITRA HARDWARE"
4303,2845,"Junction of Vaddarahalli,VADDARAHALLI,BESIDE RESIDENTIAL AREA"
4304,4151,"Arehalli Cross,IN FRONT OF ALADAMARA"
4305,3302,"HMT Watch Factory,H.M.T.,IN FRONT OF H.M.T.WATCH FACTORY"
4306,809,Makali
4307,2830,"Devananjayyana Palya,CHAMUNDI NAGARA,BESIDE OPEN AREA"
4308,568,"B K Circle,J.P.NAGARA 8TH PHASE,IN FRONT OF UNIVERSAL GRANITES"
4309,2824,Nagarabhavi 9th Block
4310,1455,"Govindaraj Nagara,VIJAYANAGARA,IN FRONT OF INDIAN OVERSEAS BANK"
4311,2174,"Dasegowdana Palya,OPPOSITE OF MARAMMA TEMPLE"
4312,3296,"Yeshwanthpura Tollgate,YESHAWANTHAPURA,OPPOSITE OF KENDRIYA VIDYALAYA"
4313,682,"Halasur Police Station,HALASURU,OPPOSITE OF POLICE STATION"
4314,3385,"BEL Market,JALAHALLI,BESIDE NEW STONE BAKERY"
4315,1525,"Rajkumar Samadhi,2ND BLOCK, NANDINI LAYOUT,OPPOSITE OF RAJKUMAR SAMADHI"
4316,5096,DANDUPALYA
4317,2316,"Hampapura,HAMPAPURA,IN FRONT OF GOVERNMENT PRIMARY SCHOOL"
4318,3090,"Narasipura,NARASIPURA,IN FRONT OF GOVT. PRIMARY SCHOOL"
4319,3610,"Anantapura Gate,YELAHANKA,IN FRONT OF D.G.PLANT STAFF COLONY"
4320,1131,DELMIA
4321,3646,"Govt High School Marasandra,IN FRONT OF P.K.B. GOVT.COLLEGE"
4322,2137,"Kengeri Bande Mata,KENGERI UPANAGARA,OPPOSITE OF ADISHAKTHI DODDAMMA TEMPLE"
4323,4817,"Avalahalli Huskuru,SARJAPURA, HOBLI,OPPOSITE OF SHRI RENUKA YALLAMMA DEVI TEMPLE"
